merged_ids
C_000140;D_001079;P_0000001032
C_000226;D_000656;P_0000000561
C_000213;D_000138;P_0000000305
C_000171;D_000010;P_0000001529
C_000209;P_0000001465
C_000794;D_000160;P_0000000414
C_000286;P_0000001704
P_0000001513
C_001303;P_0000001275
C_000180;P_0000001599
C_000146;D_000011;P_0000000112
C_001624;D_000475;P_0000000396
C_000454;D_000569;P_0000001296
P_0000001069
C_001861;D_001488;P_001860
C_001310;D_001194;P_0000000611
C_001229;D_000054;P_0000001544
C_000698;D_000115;P_0000000411
C_000670;D_001253;P_0000001305
C_000892;C_001971;D_001309;P_0000000292
C_000542;D_000073;P_0000000690
C_001477;D_000827;P_0000001350
C_001982;D_001254;P_0000000031
P_0000001028
C_000410;D_000828;P_0000000433
C_000960;D_001255;P_0000000796
C_000339;D_000139;P_0000001362
C_000847;P_0000001649
C_000668;D_000285;P_0000001489
C_000259;D_000258;P_0000001561
C_001993;D_001256;P_0000000844
C_000961;P_0000001239
C_000221;D_000503;P_0000000434
C_001080;P_0000000830
C_000398;D_000933;P_0000001461
C_001912;D_001195;P_0000000011
C_000241;D_000531;P_0000000023
C_001854;D_001485;P_001856
C_000040;D_000599;P_0000001213
C_000781;D_000657;P_0000000333
C_001473;D_000306;P_0000000222
C_001446;P_0000001137
C_001296;D_000548;P_0000000225
C_000964;D_000259;P_0000001190
C_000680;D_000307;P_0000001265
C_001357;D_000623;P_0000000257
P_001812
C_000677;D_000829;P_0000000683
C_000096;D_000232;P_0000000598
C_000284;P_0000001656
C_000898;D_000193;P_0000000282
C_000611;D_001257;P_0000001428
C_001313;D_001041;P_0000001166
C_001619;P_0000000408
C_001322;P_0000000429
C_001225;D_000260;P_0000001306
C_000471;P_0000000785
C_000533;C_001995;D_001310;P_0000000162
C_001595;D_000532;P_0000000955
C_000358;D_000233;P_0000001240
C_000675;D_001024;P_0000000450
C_000743;D_000161;P_0000001148
C_000239;D_000350;P_0000001526
C_000376;D_000722;P_0000000080
C_000573;D_000600;P_0000000248
C_000337;D_000234;P_0000000153
C_000729;D_000347;P_0000000883
C_000789;D_000134;P_0000001741
C_000379;D_001080;P_0000001226
C_001929;D_001196;P_0000001462
C_000468;D_000476;P_0000001188
C_000820;D_001311;P_0000000847
C_000057;D_000477;P_0000000279
C_002009;D_001507
C_001989;D_001508
C_001620;D_000351;P_0000000468
C_001834;P_001830
C_000780;D_000624;P_0000001586
C_000796;D_000987;P_0000001386
C_000657;D_000723;P_0000001252
C_001528;D_001312;P_0000000743
C_001964;D_001258;P_0000001484
C_000381;D_001081;P_0000000620
C_000465;D_000785;P_0000001244
C_001321;D_000478;P_0000001245
C_001000;D_001259;P_0000001024
C_001369;D_000988;P_0000000210
C_000640;P_0000001299
P_0000000068
P_0000001257
P_0000001445
C_000824;D_001372;P_0000000697
P_0000001189;P_001865
C_000430;D_000724;P_0000001547
P_001802
C_000315;D_001137;P_0000001259
P_001824
P_001840
P_001857
C_001613;D_000989;P_0000000921
C_000742;D_000658;P_0000000273
C_001548;D_000308;P_0000000578
C_000440;D_001313;P_0000001022
C_001886;D_001509;P_001895
C_001901;P_0000001764
C_001785;D_001437;P_0000000640
C_000338;P_0000001337
C_001569;D_000871;P_0000000765
C_001273;D_000872;P_0000000238
C_000156;D_000450;P_0000000330
C_000114;P_0000000232
C_000306;D_001138;P_0000000393
C_001066;D_000352;P_0000000526
C_000188;D_000162;P_0000001099
C_001272;D_000570;P_0000000960
C_001171;D_001042;P_0000000034
C_000979;D_001314;P_0000001165
P_001863
C_000986;D_000353;P_0000000300
C_001317;D_000261;P_0000001410
C_001527;D_000873;P_0000001108
C_000707;P_0000001041
C_001062;D_000990;P_0000001448
C_001069;D_000760;P_0000001315
C_000386;D_000659;P_0000000516
C_000512;D_000991;P_0000001522
C_001004;D_000992;P_0000001357
C_001560;P_0000000807
C_000112;D_000328;P_0000000703
C_000147;D_000055;P_0000001396
C_000048;D_000874;P_0000001171
C_000493;D_001139;P_0000000854
C_000046;D_000549;P_0000000801
C_001267;D_000533;P_0000000939
C_001507;D_000830;P_0000001107
C_000750;D_001315;P_0000000441
C_001173;D_001373;P_0000000310
C_000235;D_001316;P_0000001487
C_001084;D_000427;P_0000000159
C_001024;D_000875;P_0000000475
C_001386;D_001140;P_0000000045
C_000812;D_000876;P_0000000320
C_001044;D_000625;P_0000001589
C_001165;D_001082;P_0000001605
C_000439;D_000660;P_0000001557
C_001910;D_001501;P_001912
C_001675;D_001438;P_0000000502
C_002012;D_001510;P_001913
C_000070;D_001374;P_0000000780
C_001954;D_001197;P_0000000545
C_000991;D_000831;P_0000000802
C_002013;D_001502;P_001905
C_001153;D_001141;P_0000001536
C_000217;D_000781;P_0000000682
C_001397;D_001375;P_0000001034
C_000968;D_001376;P_0000000662
C_000405;D_000934;P_0000000980
C_000450;D_000993;P_0000001530
C_001588;D_001198;P_0000000631
C_001021;D_001083;P_0000000012
C_000547;D_000012;P_0000000908
C_001872;D_001511;P_001870
C_000061;D_000626;P_0000000772
C_000498;D_000400;P_0000000108
C_000261;D_000329;P_0000001182
D_000451;P_0000001233
C_000736;D_000748;P_0000000732
C_000438;D_000877;P_0000000653
C_000262;P_0000001053
C_001884;D_001512;P_001890
C_001724;D_001413;P_0000001064
C_001575;D_000786;P_0000000536
C_001845;P_001827
C_001215;D_000994;P_0000000339
C_000265;D_000452;P_0000001375
C_001598;D_000661;P_0000001142
C_000788;D_000428;P_0000001120
C_001046;D_000550;P_0000001494
C_001694;D_001414;P_0000000417
C_000690;D_000429;P_0000000197
C_001216;P_0000001724
C_001429;D_000725;P_0000000233
C_001200;P_0000001674
C_000699;D_000286;P_0000001534
C_000026;D_000225;P_0000000997
C_000419;D_000094;P_0000000610
C_001789;D_001439;P_0000000552
C_000488;D_000376;P_0000001584
C_001643;D_000479;P_0000001502
C_000643;D_000878;P_0000000702
C_000387;D_000504;P_0000001690
C_000460;D_000505;P_0000000167
C_001581;D_000194;P_0000000020
C_000191;D_000662;P_0000000335
C_001284;D_000140;P_0000001186
C_000399;D_000235;P_0000001541
C_000679;D_000377;P_0000000463
C_001416;D_000330;P_0000001351
C_000045;P_0000001354
C_000466;D_000331;P_0000000811
C_001895;D_001513;P_001894
C_000521;D_001260;P_0000001242
C_000919;D_000056;P_0000000909
C_001520;D_000430;P_0000000387
C_000734;D_000074;P_0000001459
C_000782;D_000001;P_0000000469
C_000807;D_000332;P_0000000321
C_001035;D_000006;P_0000000979
C_001031;D_000761;P_0000001427
C_001502;D_001199;P_0000000103
C_001461;D_001184;P_0000001770
C_000666;D_001142;P_0000000198
C_000528;D_001084;P_0000000984
C_000722;P_0000001151
C_001602;D_000163;P_0000001119
C_000583;D_001317;P_0000000204
C_001997;D_001514
C_002005;D_001185;P_0000000513
C_000602;D_000164;P_0000001323
C_000634;P_0000000966
C_001064;P_0000001716
C_001282;D_000354;P_0000001686
C_000930;D_000551;P_0000001383
C_001242;P_0000001176
C_000584;P_0000001486
C_000271;D_000236;P_0000000612
C_000169;D_000333;P_0000000047
C_000417;D_000726;P_0000000711
C_000086;D_000023;P_0000000074
C_000092;D_000879;P_0000001594
C_000902;P_0000001664
C_000557;P_0000001145
C_000029;P_0000001710
C_000621;P_0000000916
P_0000000577
C_000629;D_000030;P_0000000183
C_001360;D_000195;P_0000001010
C_000034;D_000141;P_0000001464
C_000292;D_000095;P_0000001451
C_000709;D_000832;P_0000000784
C_000482;D_000571;P_0000001700
C_000664;D_000309;P_0000000951
C_001372;D_001200;P_0000001158
C_000121;D_001085;P_0000001307
C_000993;D_000787;P_0000000522
C_001685;D_001440;P_0000001113
P_001791
C_001846;P_001821
C_000041;D_000401;P_0000001313
C_000392;D_000480;P_0000000010
P_0000000608
C_000785;D_000663;P_0000001005
C_000004;D_000572;P_0000000630
C_001525;D_000196;P_0000000224
C_000090;D_000601;P_0000000537
C_001261;D_000664;P_0000001527
C_000983;D_000534;P_0000001193
C_001992;P_001778
C_001836;P_001818
C_001078;D_000995;P_0000000684
C_001212;D_000996;P_0000000051
C_000341;D_000833;P_0000000655
C_000059;D_001086;P_0000001036
C_000506;D_000665;P_0000000091
P_0000000291
P_0000001284
P_0000001518
P_0000000888
P_0000000746
C_001483;D_000334;P_0000001535
C_001269;D_000007;P_0000000663
P_0000000524
C_001093;D_001043;P_0000001549
C_000206;D_000788;P_0000000970
C_001254;D_000880;P_0000000315
C_000308;D_000881;P_0000000786
C_001340;D_000882;P_0000001455
C_001856;D_001489;P_001861
C_001951
C_001974;D_001515
C_000609;D_000237;P_0000000857
C_001255;D_000936;P_0000001128
C_000182;D_000110;P_0000000814
C_001443;D_000075;P_0000000692
C_001623;D_000197;P_0000000243
C_000303;P_0000001708
C_000244;D_000165;P_0000001592
C_001211;D_000355;P_0000001195
C_000916;P_0000001692
C_001467;D_000789;P_0000001277
C_001195;P_0000001695
C_000639;D_000076;P_0000001191
C_001342;D_000937;P_0000000148
C_000970;D_000077;P_0000001447
C_000155;D_000096;P_0000000895
C_001863;D_001490;P_001855
C_001371;D_000762;P_0000001136
C_000242;D_000573;P_0000001308
C_000397;D_001201;P_0000001517
C_001956;D_001516
C_000010;P_0000001720
C_001655;D_000335;P_0000000030
C_001355;D_001044;P_0000000107
C_001952
C_001787;D_001441;P_0000000025
C_001572;D_000032;P_0000000039
C_000331;D_000031;P_0000000991
C_001130;D_000097;P_0000001256
C_000981;D_001318;P_0000000432
C_001170;D_000045;P_0000001126
C_001043;D_000198;P_0000001266
C_000322;D_000453;P_0000000421
C_001891;D_001517;P_001897
C_001370;D_000834;P_0000000781
P_001789
C_001978
C_000478;P_0000001715
C_001940;D_000500;P_0000000546
C_001435;P_0000001775
C_001290;P_0000001679
C_000094;D_000997;P_0000000340
C_001388;D_000033;P_0000001348
C_001550;D_000287;P_0000001433
C_000433;D_001319;P_0000000180
C_001892;D_001518;P_001888
C_000313;D_001377;P_0000001237
C_001413;D_001202;P_0000000116
C_002010;D_001186;P_0000000974
C_000205;D_000984;P_0000000793
C_001654;D_001045;P_0000001524
C_001146;D_000938;P_0000001531
C_001970;D_001261;P_0000000794
C_001485;D_000310;P_0000001425
C_000335;D_000098;P_0000000594
C_001796;D_001442;P_0000000308
C_001050;C_001941;D_001320;P_0000001559
C_001305;D_001203;P_0000000380
C_001973;D_001519
C_001123;P_0000001706
C_001967;P_0000001746
C_001104;D_000142;P_0000000383
C_000006;D_000199;P_0000000902
C_000848;P_0000001660
C_000976;D_000535;P_0000001525
C_001277;D_000998;P_0000000778
C_000871;D_000356;P_0000001443
C_001438;D_000002;P_0000000369
C_001019;D_000666;P_0000001601
P_0000001731
C_000142;D_000099;P_0000000137
C_000863;P_0000000886
C_001167;D_000454;P_0000001335
C_000833;D_000143;P_0000001140
C_000975;D_000506;P_0000001102
C_000852;D_000100;P_0000001454
C_000571;D_001378;P_0000000359
C_000966;D_000835;P_0000000757
C_001567;D_000790;P_0000001441
C_000157;D_000552;P_0000000484
C_001516;D_000200;P_0000001177
C_000260;D_001087;P_0000001178
C_000485;D_001046;P_0000000500
C_001848;P_001817
C_001063;D_000939;P_0000001083
C_001616;D_000627;P_0000000942
C_000005;D_000999;P_0000000836
C_001396;D_000628;P_0000000338
C_001246;D_000667;P_0000001067
C_000813;D_000574;P_0000000236
C_001091;P_0000000019
C_001085;D_000432;P_0000000123
C_000141;D_000668;P_0000001086
C_000032;D_000402;P_0000000163
C_001204;D_000940;P_0000000351
C_000044;D_001204;P_0000000140
C_000480;D_001321;P_0000000499
C_001232;D_000288;P_0000001500
C_000240;D_001000;P_0000000189
C_000069;P_0000001401
C_001945;D_001520;P_001902
C_001994;D_001262;P_0000000584
C_000828;D_001143;P_0000001398
C_000389;D_001263;P_0000000252
C_001145;D_001264;P_0000000899
C_001797;D_001443;P_0000000055
C_000197;D_000763;P_0000000937
C_001728;D_001444;P_0000001438
C_000257;D_001088;P_0000000597
C_000089;D_001144;P_0000000324
C_001387;D_000378;P_0000000736
C_000957;D_000403;P_0000000569
C_000642;D_000754;P_0000001183
C_000095;P_0000000827
C_000364;D_000029;P_0000001093
C_000783;D_000280;P_0000001185
C_000591;P_0000001095
P_0000001154
C_001508;D_000024;P_0000001576
C_000928;P_0000001615
C_000912;P_0000000399
C_001591;D_001019;P_0000001179
C_000693;D_000836;P_0000000409
P_0000000364
P_0000000945
P_0000001626
P_0000001009
P_0000001065
P_0000001110
P_0000000544
P_0000000833
C_000177;D_000883;P_0000000119
C_001312;D_001089;P_0000001203
C_000154;D_000101;P_0000001247
P_001784
C_001947;D_001521
P_001914
C_000682;D_001205;P_0000000712
C_001087;D_000764;P_0000000486
C_000982;D_001145;P_0000000493
C_000834;D_000884;P_0000000730
C_000596;D_000300;P_0000001090
C_000427;D_000886;P_0000001301
C_000658;D_000885;P_0000000968
C_000659;D_001146;P_0000000603
C_001177;D_000189;P_0000001112
C_001329;D_000379;P_0000000247
C_001128;D_000311;P_0000001055
C_001030;D_000455;P_0000000120
C_001235;D_001206;P_0000001442
C_001406;D_000887;P_0000000060
C_001214;D_000507;P_0000001205
C_000760;D_000791;P_0000000622
C_001425;D_000144;P_0000001632
C_000363;D_000166;P_0000000849
C_000938;D_000837;P_0000001175
C_000346;D_000238;P_0000001254
C_000851;D_001207;P_0000001080
C_000564;D_001147;P_0000001609
C_000998;D_001148;P_0000000077
C_000388;D_000669;P_0000000548
C_001589;D_000670;P_0000001436
C_000189;D_000481;P_0000000173
C_000518;D_000941;P_0000001078
C_000166;D_000942;P_0000001377
C_002006;D_001208;P_0000000445
C_001140;D_000013;P_0000000459
C_000151;D_000404;P_0000001613
C_000840;D_000575;P_0000001520
C_000246;D_000262;P_0000000995
C_001056;D_000888;P_0000000926
P_0000000890
C_000911;D_001047;P_0000000812
C_000646;D_000482;P_0000001630
C_001103;P_0000000764
C_000999;D_001149;P_0000000008
C_001939;D_001265;P_0000000465
C_000648;D_000889;P_0000001485
C_000934;D_000145;P_0000001273
C_001041;P_0000000714
C_001578;D_001209;P_0000001653
C_000314;D_001150;P_0000000398
C_001873;D_001522;P_001875
C_000538;D_001379;P_0000000009
C_001394;D_001210;P_0000001409
C_001828;P_001832
C_000845;D_001380;P_0000000595
C_001468;D_001127;P_0000000061
C_001529;D_001211;P_0000000053
C_001885;D_001523;P_001892
C_001213;D_000890;P_0000001621
C_000628;D_000201;P_0000001624
C_001481;D_000034;P_0000000343
C_000307;P_0000000394
C_001722;D_001415;P_0000001554
C_000403;D_001322;P_0000000615
C_001878;D_001524
P_001877
C_001869;D_001525;P_001866;P_001871
P_0000001701
P_0000001037
C_000821;P_0000001243
C_000904;P_0000000988
C_001139;P_0000000869
C_000152;D_000239;P_0000000350
C_000827;D_000167;P_0000000188
C_001456;P_0000001088
C_001523;D_000036;P_0000000258
C_001076;D_000035;P_0000000056
P_0000000088
C_000688;D_000046;P_0000001719
P_0000000281
C_000495;D_001048;P_0000001106
C_001563;D_000944;P_0000001571
C_000449;D_000891;P_0000000859
C_000266;D_001090;P_0000001031
C_001944;D_001526;P_001907
C_001427;D_001381;P_0000000447
C_000706;D_000240;P_0000000342
C_001040;D_000671;P_0000000848
C_001002;D_001001;P_0000000626
C_001496;D_000892;P_0000000659
C_000836;D_000116;P_0000001519
C_000415;D_000405;P_0000001124
C_001890;D_001527;P_001901
C_001549;D_000406;P_0000000773
C_001012;D_000289;P_0000001539
C_000739;D_001323;P_0000000737
C_000357;D_000109;P_0000000154
C_001889;D_001528;P_001898
C_001830;P_001837
C_001786;D_001445;P_0000000574
C_000527;D_001266;P_0000000954
C_001847;P_001822
C_001801;D_001446;P_0000000918
C_001720;D_001431;P_0000001302
C_000366;D_000117;P_0000001570
C_001518;D_000202;P_0000000460
C_001391;P_0000000769
C_000207;P_0000001367
C_001959;D_001486
C_000236;D_000945;P_0000001316
C_001554;D_000357;P_0000000661
C_001343;D_001002;P_0000001330
C_000817;D_000603;P_0000000885
C_001566;P_0000000874
C_000882;P_0000001545
C_000080;D_000037;P_0000000775
C_000674;D_000838;P_0000000412
C_001293;D_001091;P_0000001391
C_001509;D_000118;P_0000001162
C_001615;D_000358;P_0000000062
C_000467;D_000407;P_0000000090
C_000941;D_001003;P_0000000541
C_001243;D_001324;P_0000000664
C_000407;D_001212;P_0000001361
C_000775;D_001049;P_0000000166
C_001684;D_001447;P_0000001250
C_001431;D_000078;P_0000000721
C_000933;D_000946;P_0000000567
C_001915;D_001213;P_0000001446
C_001535;D_001151;P_0000001035
C_000501;D_000947;P_0000001089
C_001832;P_001833
C_001026;D_000168;P_0000000216
C_001373;D_000146;P_0000000573
C_001127;D_001004;P_0000000111
C_001015;D_000672;P_0000001470
C_001594;D_000893;P_0000001077
C_000063;D_001152;P_0000000523
C_001240;D_001153;P_0000001122
C_001327;D_000894;P_0000001091
C_000929;D_001267;P_0000001011
C_001627;D_001155;P_0000000989
C_001168;D_001154;P_0000001085
P_0000001727
C_000487;D_000895;P_0000000192
C_000066;D_001325;P_0000000044
C_001487;D_001214;P_0000001222
C_000302;D_000727;P_0000000677
C_000617;D_001092;P_0000000823
C_000190;D_000038;P_0000001134
C_000047;D_000102;P_0000000367
C_000078;P_0000001667
C_000250;D_000119;P_0000000822
C_000627;D_000241;P_0000000301
C_000649;D_001128;P_0000001574
C_001586;D_000728;P_0000001153
C_001571;C_001920;D_001326;P_0000001496
C_001116;D_000433;P_0000000105
C_001650;D_000380;P_0000000260
C_001271;D_000765;P_0000000268
C_000755;D_000381;P_0000000880
C_000705;D_000254;P_0000000506
C_001249;D_000359;P_0000001047
C_000168;D_000301;P_0000000454
C_001645;D_000434;P_0000001018
C_000163;D_000169;P_0000000471
C_000455;D_000729;P_0000001565
C_000610;D_001382;P_0000000278
C_001517;P_0000001712
C_000194;D_001093;P_0000000313
C_000444;D_000604;P_0000000270
C_000340;D_000057;P_0000000479
P_0000001756
P_0000001744
C_000717;D_000290;P_0000000478
C_000443;D_000039;P_0000000054
C_001138;P_0000000878
C_001304;D_000203;P_0000001111
C_000411;D_001050;P_0000001267
C_000120;D_001005;P_0000000740
C_002015;P_0000001748
C_000799;D_001006;P_0000000227
C_001013;D_000456;P_0000000527
C_001842;P_001829
C_001131;D_001268;P_0000000956
C_000318;D_000120;P_0000001479
C_001253;D_000121;P_0000000555
C_001136;D_000263;P_0000000582
C_000918;D_000204;P_0000001457
C_000893;D_000867;P_0000001512
C_000801;D_000553;P_0000001194
C_000758;D_000629;P_0000000361
C_001555;D_000360;P_0000000887
C_000552;D_001269;P_0000001366
C_001147;P_0000000057
C_001237;D_001156;P_0000000152
C_001210;D_000264;P_0000001381
C_000067;D_001094;P_0000001405
C_001968;P_0000001761
C_000447;D_001270;P_0000000331
C_000229;D_000730;P_0000000881
C_000361;D_001327;P_0000001368
C_001361;D_000554;P_0000000466
C_001903;P_001779
C_001051;D_001245;P_0000000708
C_001853;D_001491;P_001853
C_001966;D_001246;P_0000000142
C_000394;D_000242;P_0000001722
C_000842;D_000766;P_0000000288
C_000647;D_001007;P_0000000050
C_000545;P_0000001439
C_000135;D_000205;P_0000000813
C_000791;D_000206;P_0000000820
C_001546;D_000792;P_0000001516
C_000118;D_001051;P_0000001429
C_000580;D_001008;P_0000000442
C_001281;D_000673;P_0000000742
C_000849;P_0000001404
C_001576;D_000896;P_0000000346
C_001074;D_000731;P_0000001321
C_001266;D_000243;P_0000001342
C_000446;D_000265;P_0000000071
C_000115;P_0000000275
C_000248;D_001271;P_0000001292
C_001880;D_001529;P_001881
C_001899;D_001530
C_000011;D_000122;P_0000000791
C_001463;D_000047;P_0000001689
C_001399;D_000058;P_0000001268
C_000980;D_000948;P_0000000066
C_000867;D_000674;P_0000001319
C_000806;D_000732;P_0000001228
C_001358;D_001009;P_0000000317
C_000844;D_000839;P_0000000194
C_001158;D_000767;P_0000001161
C_000192;D_001383;P_0000000965
C_001328;D_000630;P_0000000298
C_000458;D_001052;P_0000001260
C_002004
C_000204;D_000207;P_0000000161
C_000691;D_000675;P_0000000049
C_000715;D_000676;P_0000000727
P_0000000337
C_001144;D_001247;P_0000001042
C_001330;D_000483;P_0000001248
C_001648;D_001240;P_0000001199
C_001247;D_001362;P_0000001211
C_000299;D_001363;P_0000000109
C_001476;D_001053;P_0000001376
C_001374;P_0000000903
C_000719;D_000040;P_0000000947
P_0000000201
C_001311;D_000382;P_0000000178
C_001600;D_000508;P_0000000395
C_001354;D_000509;P_0000000973
C_000535;D_000041;P_0000000093
C_001608;D_000336;P_0000001048
C_001621;D_001273;P_0000000165
C_000349;P_0000001680
C_001564;D_001095;P_0000000453
C_000927;D_001096;P_0000001458
C_000472;D_000361;P_0000000650
C_001338;D_000435;P_0000001602
C_001027;D_000631;P_0000001208
C_000203;D_000436;P_0000000428
C_000786;P_0000000632
P_0000001734
C_001049;D_001272;P_0000000824
C_001479;D_001215;P_0000000160
C_001275;P_0000000873
C_000935;D_001010;P_0000001272
C_001961;D_001216;P_0000000448
C_001794;D_001448;P_0000001771
C_000251;P_0000001303
C_000971;D_001157;P_0000001768
C_000422;D_001097;P_0000001261
C_001378;D_000793;P_0000000400
C_001053;D_000768;P_0000001473
C_001838;P_001823
C_001991;D_001531
C_000056;D_000208;P_0000000751
C_000678;P_0000001060
C_001453;D_000059;P_0000001697
C_000354;D_000605;P_0000001440
C_001632;P_0000001403
C_000974;P_0000000262
C_000962;D_000244;P_0000000797
C_001980;D_001532;P_001917
C_000065;D_001328;P_0000001505
C_001976
